Mes,Subestacao,Consumo(kWh)
Setembro,Progresso,810
Novembro,Litoral,1750
Fevereiro,Litoral,945
Novembro,Litoral,1513
Marco,Aurora,1679
Maio,Horizonte,1020
Marco,Litoral,1928
Novembro,Litoral,173
Agosto,Aurora,1375
Dezembro,Aurora,717
Outubro,Progresso,398
Agosto,Planalto,298
Agosto,Litoral,1344
Dezembro,Planalto,1502
Dezembro,Aurora,1643
Setembro,Aurora,756
Abril,Progresso,762
Maio,Horizonte,1657
Maio,Aurora,1056
Agosto,Litoral,296
Julho,Progresso,530
Setembro,Horizonte,147
Agosto,Progresso,378
Fevereiro,Aurora,1666
Outubro,Horizonte,1498
Dezembro,Planalto,1650
Abril,Horizonte,1497
Junho,Litoral,1078
Dezembro,Planalto,508
Fevereiro,Planalto,845
Julho,Litoral,1879
Marco,Planalto,642
Marco,Aurora,547
Novembro,Horizonte,136
Fevereiro,Horizonte,451
Novembro,Litoral,1366
Agosto,Aurora,1996
Junho,Planalto,1354
Janeiro,Horizonte,246
Dezembro,Horizonte,813
Janeiro,Horizonte,1156
Julho,Horizonte,76
Agosto,Progresso,1918
Maio,Litoral,1767
Dezembro,Planalto,184
Novembro,Planalto,1163
Maio,Litoral,255
Abril,Aurora,1100
Junho,Litoral,1451
Junho,Horizonte,1644
Marco,Horizonte,1657
Setembro,Litoral,1488
Dezembro,Litoral,1300
Novembro,Planalto,652
Julho,Planalto,1141
Janeiro,Progresso,411
Julho,Progresso,1333
Maio,Horizonte,707
Maio,Progresso,1136
Fevereiro,Progresso,1928
Abril,Aurora,1021
Dezembro,Litoral,1765
Junho,Planalto,1029
Outubro,Progresso,1696
Novembro,Planalto,1776
Julho,Progresso,990
Novembro,Progresso,957
Maio,Horizonte,1465
Setembro,Aurora,295
Marco,Litoral,327
Janeiro,Litoral,396
Abril,Horizonte,421
Setembro,Horizonte,858
Abril,Litoral,898
Fevereiro,Litoral,172
Outubro,Aurora,1130
Maio,Progresso,209
Marco,Aurora,1200
Dezembro,Litoral,786
Setembro,Progresso,1680
Abril,Litoral,1384
Junho,Aurora,567
Fevereiro,Aurora,984
Junho,Aurora,1338
Marco,Progresso,795
Dezembro,Planalto,337
Dezembro,Planalto,469
Setembro,Litoral,1969
Novembro,Progresso,1601
Fevereiro,Horizonte,189
Dezembro,Planalto,1882
Dezembro,Progresso,756
Setembro,Progresso,747
Maio,Planalto,1036
Agosto,Progresso,524
Fevereiro,Progresso,1978
Junho,Planalto,1710
Marco,Aurora,1602
Dezembro,Litoral,1951
Dezembro,Horizonte,438
Outubro,Litoral,560
Maio,Aurora,587
Dezembro,Aurora,262
Agosto,Progresso,946
Outubro,Litoral,1586
Janeiro,Aurora,1876
Maio,Litoral,1338
Marco,Aurora,1416
Abril,Horizonte,1111
Fevereiro,Aurora,282
Setembro,Litoral,309
Marco,Progresso,357
Fevereiro,Litoral,452
Outubro,Planalto,1046
Novembro,Litoral,1334
Setembro,Horizonte,1549
Julho,Horizonte,799
Junho,Horizonte,1179
Janeiro,Aurora,1320
Maio,Horizonte,353
Dezembro,Litoral,392
Novembro,Progresso,1520
Novembro,Horizonte,1111
Marco,Litoral,1893
Janeiro,Aurora,904
Abril,Aurora,1119
Fevereiro,Progresso,1795
Fevereiro,Progresso,1678
Marco,Litoral,1293
Agosto,Progresso,305
Agosto,Progresso,186
Dezembro,Aurora,1304
Julho,Litoral,867
Junho,Progresso,1787
Setembro,Litoral,1651
Abril,Horizonte,1022
Dezembro,Aurora,87
Janeiro,Aurora,1228
Agosto,Aurora,1576
Julho,Planalto,154
Julho,Litoral,304
Marco,Horizonte,1477
Abril,Progresso,537
Outubro,Horizonte,507
Setembro,Litoral,577
Junho,Aurora,640
Maio,Planalto,574
Marco,Litoral,419
Setembro,Litoral,151
Maio,Progresso,965
Maio,Horizonte,713
Abril,Horizonte,739
Abril,Progresso,1976
Dezembro,Planalto,648
Janeiro,Aurora,649
Julho,Aurora,590
Setembro,Planalto,1585
Marco,Progresso,438
Dezembro,Litoral,412
Fevereiro,Horizonte,980
Marco,Litoral,1906
Janeiro,Horizonte,661
Junho,Litoral,1188
Novembro,Progresso,771
Novembro,Progresso,392
Julho,Planalto,1147
Novembro,Litoral,184
Novembro,Litoral,989
Fevereiro,Planalto,1854
Agosto,Planalto,1935
Junho,Progresso,1027
Abril,Progresso,1663
Maio,Litoral,429
Agosto,Progresso,1563
Marco,Progresso,1198
Marco,Litoral,87
Novembro,Planalto,830
Abril,Litoral,359
Janeiro,Aurora,155
Setembro,Litoral,605
Agosto,Aurora,1298
Agosto,Litoral,1315
Outubro,Aurora,446
Junho,Aurora,202
Julho,Litoral,585
Junho,Progresso,1709
Setembro,Horizonte,1870
Marco,Progresso,1045
Marco,Aurora,1015
Marco,Litoral,1475
Outubro,Litoral,1933
Marco,Litoral,1846
Setembro,Litoral,1219
Dezembro,Horizonte,1264
Abril,Planalto,942
Julho,Aurora,1750
Setembro,Horizonte,632
Novembro,Progresso,250
Dezembro,Planalto,1940
Julho,Planalto,61
Setembro,Litoral,1125
Dezembro,Horizonte,817
Marco,Progresso,1375
Abril,Litoral,1945
Agosto,Litoral,1373
Junho,Aurora,969
Maio,Planalto,570
Abril,Progresso,1213
Agosto,Planalto,149
Janeiro,Horizonte,1558
Setembro,Aurora,1210
Janeiro,Litoral,920
Agosto,Aurora,415
Abril,Litoral,1957
Setembro,Aurora,1607
Novembro,Litoral,1580
Maio,Planalto,706
Marco,Planalto,210
Setembro,Planalto,810
Novembro,Planalto,224
Setembro,Aurora,1161
Abril,Litoral,1472
Novembro,Planalto,1553
Abril,Aurora,594
Dezembro,Litoral,526
Agosto,Aurora,1856
Fevereiro,Planalto,332
Setembro,Horizonte,1811
Junho,Aurora,1006
Setembro,Planalto,501
Agosto,Progresso,1697
Julho,Litoral,131
Janeiro,Planalto,1286
Dezembro,Progresso,865
Marco,Aurora,569
Novembro,Aurora,183
Fevereiro,Progresso,496
Maio,Progresso,167
Maio,Litoral,1669
Maio,Aurora,1843
Abril,Progresso,1316
Maio,Horizonte,798
Marco,Horizonte,1223
Dezembro,Progresso,1959
Janeiro,Litoral,1606
Maio,Aurora,695
Setembro,Horizonte,428
Setembro,Progresso,657
Abril,Progresso,1015
Marco,Planalto,574
Janeiro,Progresso,1586
Fevereiro,Litoral,1735
Agosto,Horizonte,1190
Janeiro,Planalto,1737
Agosto,Horizonte,625
Julho,Horizonte,986
Agosto,Litoral,711
Dezembro,Progresso,1390
Junho,Litoral,925
Dezembro,Progresso,61
Setembro,Planalto,1163
Marco,Litoral,437
Outubro,Litoral,132
Abril,Aurora,1025
Junho,Litoral,1835
Agosto,Aurora,1969
Maio,Progresso,445
Marco,Progresso,594
Junho,Progresso,710
Abril,Aurora,689
Setembro,Progresso,149
Marco,Horizonte,506
Abril,Litoral,923
Julho,Aurora,377
Julho,Progresso,773
Dezembro,Horizonte,123
Dezembro,Litoral,1169
Abril,Litoral,141
Junho,Progresso,379
Dezembro,Horizonte,1913
Marco,Aurora,224
Junho,Progresso,1810
Dezembro,Litoral,364
Fevereiro,Litoral,1760
Agosto,Litoral,1641
Fevereiro,Progresso,546
Novembro,Planalto,1342
Julho,Planalto,477
Setembro,Planalto,84
Janeiro,Horizonte,168
Agosto,Progresso,1444
Julho,Litoral,974
Junho,Horizonte,1641
Junho,Planalto,1974
Junho,Aurora,1524
Setembro,Horizonte,1382
Fevereiro,Horizonte,1430
Janeiro,Progresso,1449
Dezembro,Horizonte,877
Junho,Progresso,1178
Outubro,Aurora,439
Novembro,Litoral,225
Agosto,Litoral,155
Marco,Planalto,641
Dezembro,Planalto,1236
Outubro,Aurora,963
Janeiro,Litoral,1340
Setembro,Planalto,1636
Janeiro,Horizonte,1962
Marco,Progresso,1352
Agosto,Planalto,1376
Marco,Aurora,1660
Abril,Litoral,1004
Agosto,Aurora,1002
Janeiro,Progresso,910
Junho,Progresso,176
Janeiro,Aurora,1319
Janeiro,Planalto,873
Agosto,Planalto,283
Novembro,Litoral,716
Abril,Litoral,1658
Dezembro,Horizonte,980
Janeiro,Horizonte,1512
Outubro,Litoral,186
Julho,Horizonte,1859
Maio,Aurora,605
Maio,Planalto,808
Janeiro,Horizonte,1222
Outubro,Horizonte,105
Novembro,Aurora,1761
Junho,Progresso,405
Setembro,Litoral,1330
Setembro,Aurora,972
Agosto,Progresso,862
Maio,Aurora,1136
Janeiro,Planalto,1899
Setembro,Aurora,1136
Janeiro,Aurora,855
Agosto,Planalto,1102
Maio,Litoral,1625
Marco,Progresso,1732
Novembro,Horizonte,649
Julho,Litoral,617
Julho,Aurora,1373
Setembro,Horizonte,754
Julho,Planalto,661
Novembro,Litoral,1288
Marco,Progresso,190
Novembro,Litoral,1999
Janeiro,Litoral,1580
Agosto,Horizonte,610
Dezembro,Planalto,548
Marco,Planalto,676
Dezembro,Litoral,551
Agosto,Planalto,790
Agosto,Horizonte,813
Maio,Horizonte,1660
Dezembro,Progresso,1264
Janeiro,Planalto,1784
Outubro,Progresso,724
Julho,Aurora,1724
Dezembro,Horizonte,98
Outubro,Litoral,1436
Maio,Horizonte,1952
Agosto,Aurora,676
Setembro,Litoral,729
Novembro,Planalto,1569
Julho,Planalto,326
Julho,Horizonte,96
Janeiro,Litoral,1844
Abril,Litoral,975
Fevereiro,Progresso,265
Fevereiro,Aurora,279
Fevereiro,Planalto,1712
Abril,Horizonte,372
Janeiro,Litoral,1903
Abril,Planalto,1494
Fevereiro,Horizonte,274
Maio,Planalto,1735
Marco,Horizonte,1360
Dezembro,Planalto,95
Agosto,Progresso,1886
Abril,Aurora,1087
Janeiro,Planalto,682
Janeiro,Aurora,1981
Dezembro,Planalto,424
Outubro,Litoral,752
Marco,Progresso,1036
Setembro,Progresso,382
Julho,Aurora,1929
Fevereiro,Litoral,215
Setembro,Horizonte,556
Outubro,Progresso,166
Fevereiro,Litoral,992
Marco,Litoral,685
Novembro,Aurora,1639
Outubro,Litoral,1512
Fevereiro,Litoral,1377
Marco,Horizonte,506
Junho,Aurora,918
Setembro,Aurora,1344
Setembro,Litoral,1784
Julho,Horizonte,265
Dezembro,Planalto,162
Marco,Progresso,1089
Abril,Aurora,265
Junho,Horizonte,476
Novembro,Horizonte,1208
Maio,Litoral,1116
Fevereiro,Progresso,813
Junho,Aurora,333
Marco,Planalto,883
Agosto,Litoral,1171
Fevereiro,Aurora,1133
Janeiro,Aurora,279
Setembro,Horizonte,1969
Dezembro,Progresso,1716
Marco,Planalto,434
Novembro,Progresso,208
Janeiro,Horizonte,873
Julho,Planalto,520
Outubro,Planalto,1669
Maio,Litoral,257
Maio,Planalto,223
Janeiro,Aurora,1873
Setembro,Progresso,1154
Julho,Progresso,1091
Agosto,Litoral,1066
Setembro,Planalto,757
Junho,Horizonte,1364
Dezembro,Aurora,1433
Maio,Litoral,1941
Junho,Planalto,1352
Novembro,Horizonte,1024
Fevereiro,Planalto,446
Abril,Litoral,1023
Marco,Horizonte,815
Julho,Horizonte,1215
Setembro,Horizonte,726
Maio,Horizonte,566
Junho,Planalto,1324
Outubro,Horizonte,711
Dezembro,Planalto,1613
Dezembro,Horizonte,1310
Fevereiro,Horizonte,1205
Marco,Litoral,355
Marco,Planalto,407
Dezembro,Planalto,1358
Dezembro,Progresso,1366
Setembro,Litoral,1236
Julho,Planalto,1989
Agosto,Litoral,468
Novembro,Litoral,1812
Outubro,Litoral,1541
Novembro,Aurora,691
Setembro,Planalto,1957
Junho,Litoral,1643
Abril,Aurora,556
Dezembro,Aurora,1731
Janeiro,Horizonte,1551
Agosto,Horizonte,1435
Julho,Planalto,361
Fevereiro,Horizonte,1707
Agosto,Planalto,753
Dezembro,Aurora,294
Maio,Aurora,526
Julho,Planalto,664
Abril,Horizonte,1964
Maio,Horizonte,485
Agosto,Planalto,299
Janeiro,Progresso,1095
Janeiro,Horizonte,526
Abril,Litoral,1645
Marco,Horizonte,1823
Outubro,Progresso,1979
Dezembro,Aurora,1925
Fevereiro,Aurora,560
Dezembro,Aurora,1969
Marco,Horizonte,1409
Novembro,Aurora,1719
Novembro,Progresso,1922
Novembro,Progresso,823
Janeiro,Horizonte,1415
Janeiro,Litoral,1411
Junho,Horizonte,1553
Maio,Aurora,973
Agosto,Horizonte,1115
Fevereiro,Progresso,123
Abril,Horizonte,858
Agosto,Horizonte,880
Dezembro,Litoral,1095
Junho,Progresso,269
Janeiro,Planalto,128
Abril,Planalto,284
Janeiro,Progresso,206
Fevereiro,Planalto,376
Maio,Aurora,1187
Agosto,Planalto,1875
Agosto,Aurora,1681
Novembro,Progresso,691
Marco,Planalto,1995
Novembro,Planalto,670
Abril,Aurora,1660
Outubro,Aurora,1034
Novembro,Horizonte,1348
Junho,Litoral,1454
Novembro,Planalto,1093
Novembro,Litoral,1746
Outubro,Litoral,1282
Marco,Planalto,1957
Fevereiro,Aurora,655
Junho,Horizonte,1667
Novembro,Progresso,913
Maio,Planalto,1689
Outubro,Planalto,798
Maio,Progresso,1845
Outubro,Litoral,1233
Maio,Horizonte,964
Outubro,Litoral,948
Dezembro,Progresso,1047
Maio,Progresso,909
Marco,Horizonte,622
Julho,Progresso,87
Junho,Progresso,167
Abril,Horizonte,439
Fevereiro,Planalto,1897
Dezembro,Litoral,729
Setembro,Planalto,426
Janeiro,Planalto,898
Novembro,Litoral,1947
Abril,Planalto,425
Janeiro,Horizonte,1654
Junho,Litoral,644
Abril,Aurora,796
Maio,Planalto,1115
Maio,Progresso,1684
Setembro,Litoral,1543
Janeiro,Aurora,507
Fevereiro,Progresso,1203
Junho,Aurora,1101
Maio,Planalto,1818
Novembro,Progresso,790
Julho,Planalto,678
Marco,Progresso,1986
Marco,Litoral,375
Outubro,Horizonte,1582
Fevereiro,Horizonte,668
Marco,Aurora,1964
Outubro,Progresso,374
Janeiro,Planalto,1880
Maio,Litoral,1976
Dezembro,Litoral,1233
Maio,Litoral,565
Dezembro,Horizonte,1734
Novembro,Planalto,795
Julho,Litoral,1327
Abril,Litoral,297
Marco,Aurora,1923
Janeiro,Progresso,1426
Dezembro,Progresso,447
Agosto,Progresso,631
Marco,Aurora,252
Fevereiro,Horizonte,1375
Novembro,Aurora,1221
Abril,Litoral,270
Marco,Planalto,1771
Janeiro,Litoral,916
Marco,Litoral,1921
Dezembro,Planalto,1633
Fevereiro,Progresso,312
Agosto,Aurora,345
Junho,Horizonte,1388
Setembro,Litoral,1069
Agosto,Litoral,341
Outubro,Horizonte,733
Marco,Aurora,925
Maio,Litoral,1104
Julho,Horizonte,1755
Maio,Litoral,1117
Agosto,Progresso,604
Dezembro,Progresso,1207
Maio,Litoral,398
Janeiro,Litoral,268
Maio,Progresso,1072
Abril,Litoral,499
Junho,Aurora,553
Marco,Aurora,135
Novembro,Planalto,1324
Maio,Aurora,1338
Fevereiro,Litoral,572
Novembro,Litoral,1153
Junho,Horizonte,1694
Dezembro,Aurora,510
Junho,Progresso,1063
Maio,Progresso,679
Junho,Planalto,301
Novembro,Horizonte,67
Julho,Progresso,1329
Dezembro,Planalto,1318
Maio,Aurora,1226
Janeiro,Horizonte,1682
Agosto,Horizonte,549
Abril,Litoral,507
Setembro,Aurora,1771
Outubro,Horizonte,1615
Dezembro,Planalto,164
Junho,Progresso,802
Janeiro,Aurora,818
Marco,Aurora,496
Marco,Horizonte,402
Outubro,Horizonte,674
Dezembro,Horizonte,1920
Dezembro,Planalto,590
Abril,Litoral,371
Junho,Horizonte,1532
Julho,Litoral,275
Outubro,Litoral,1829
Abril,Aurora,410
Junho,Progresso,1604
Novembro,Progresso,883
Janeiro,Planalto,161
Agosto,Planalto,261
Julho,Progresso,1306
Novembro,Progresso,997
Novembro,Aurora,208
Setembro,Aurora,621
Marco,Progresso,1958
Fevereiro,Horizonte,1397
Janeiro,Horizonte,1166
Marco,Aurora,1321
Maio,Litoral,719
Novembro,Progresso,1214
Fevereiro,Planalto,960
Dezembro,Horizonte,1072
Marco,Litoral,453
Abril,Horizonte,1805
Julho,Litoral,453
Marco,Progresso,1891
Setembro,Progresso,650
Agosto,Progresso,1740
Abril,Aurora,1487
Janeiro,Litoral,1513
Janeiro,Planalto,1306
Janeiro,Planalto,242
Janeiro,Progresso,1172
Agosto,Planalto,1186
Marco,Horizonte,1692
Junho,Litoral,1609
Marco,Litoral,1354
Novembro,Litoral,1049
Maio,Horizonte,1789
Julho,Aurora,572
Fevereiro,Horizonte,399
Junho,Litoral,365
Junho,Litoral,1790
Novembro,Litoral,992
Marco,Planalto,1994
Junho,Aurora,1573
Outubro,Horizonte,1610
Outubro,Litoral,962
Maio,Progresso,701
Dezembro,Aurora,684
Fevereiro,Progresso,1060
Setembro,Aurora,1509
Agosto,Litoral,1596
Marco,Aurora,1851
Agosto,Aurora,642
Setembro,Litoral,493
Marco,Progresso,1895
Marco,Progresso,670
Fevereiro,Planalto,1281
Agosto,Progresso,1904
Outubro,Progresso,805
Janeiro,Aurora,1349
Agosto,Planalto,546
Julho,Litoral,822
Julho,Litoral,1370
Marco,Horizonte,423
Janeiro,Planalto,1648
Abril,Aurora,233
Setembro,Horizonte,81
Maio,Horizonte,332
Janeiro,Litoral,885
Maio,Progresso,922
Agosto,Aurora,1505
Agosto,Planalto,1592
Maio,Horizonte,735
Dezembro,Aurora,511
Setembro,Litoral,920
Janeiro,Horizonte,1033
Abril,Horizonte,417
Marco,Litoral,707
Fevereiro,Litoral,1325
Agosto,Litoral,215
Julho,Aurora,1688
Setembro,Aurora,1049
Fevereiro,Aurora,1778
Abril,Progresso,1602
Junho,Horizonte,651
Novembro,Aurora,1444
Marco,Progresso,1671
Agosto,Horizonte,1176
Marco,Aurora,643
Dezembro,Litoral,175
Fevereiro,Planalto,87
Marco,Aurora,397
Novembro,Planalto,1286
Junho,Aurora,1392
Fevereiro,Litoral,786
Agosto,Planalto,783
Janeiro,Progresso,475
Julho,Litoral,1320
Fevereiro,Planalto,697
Outubro,Planalto,335
Dezembro,Litoral,1304
Junho,Litoral,369
Dezembro,Litoral,561
Fevereiro,Horizonte,1594
Fevereiro,Progresso,274
Outubro,Aurora,555
Agosto,Planalto,1898
Dezembro,Aurora,1180
Fevereiro,Litoral,1772
Julho,Progresso,1806
Marco,Progresso,1680
Agosto,Horizonte,1780
Julho,Litoral,1827
Agosto,Planalto,791
Julho,Horizonte,1404
Novembro,Litoral,1078
Junho,Horizonte,1936
Julho,Aurora,517
Maio,Litoral,1589
Julho,Planalto,1849
Janeiro,Planalto,987
Janeiro,Litoral,814
Setembro,Horizonte,212
Maio,Progresso,702
Maio,Litoral,950
Marco,Planalto,857
Maio,Aurora,1604
Marco,Planalto,131
Setembro,Progresso,530
Setembro,Planalto,1966
Junho,Progresso,565
Janeiro,Litoral,1713
Julho,Planalto,236
Julho,Horizonte,195
Outubro,Horizonte,1055
Outubro,Planalto,201
Abril,Planalto,1436
Agosto,Aurora,142
Junho,Planalto,1104
Abril,Aurora,1899
Abril,Aurora,589
Fevereiro,Aurora,698
Fevereiro,Aurora,651
Dezembro,Litoral,98
Abril,Horizonte,1952
Maio,Aurora,1331
Agosto,Horizonte,1591
Junho,Aurora,590
Abril,Horizonte,1483
Novembro,Planalto,205
Julho,Planalto,824
Agosto,Horizonte,595
Fevereiro,Aurora,1513
Dezembro,Litoral,1310
Julho,Horizonte,699
Fevereiro,Progresso,1441
Fevereiro,Litoral,1050
Agosto,Progresso,1130
Fevereiro,Horizonte,224
Novembro,Aurora,1287
Setembro,Progresso,76
Dezembro,Horizonte,1880
Janeiro,Litoral,1991
Setembro,Aurora,1192
Janeiro,Progresso,196
Outubro,Horizonte,917
Outubro,Aurora,314
Fevereiro,Aurora,1476
Junho,Planalto,307
Junho,Aurora,1933
Janeiro,Horizonte,1262
Julho,Litoral,876
Agosto,Planalto,792
Fevereiro,Horizonte,1572
Agosto,Horizonte,759
Setembro,Horizonte,1312
Junho,Progresso,1400
Maio,Progresso,1143
Dezembro,Litoral,1837
Setembro,Horizonte,1778
Dezembro,Progresso,1098
Novembro,Progresso,1655
Setembro,Progresso,1229
Janeiro,Litoral,1731
Novembro,Litoral,1904
Marco,Horizonte,268
Setembro,Planalto,610
Novembro,Horizonte,1452
Fevereiro,Progresso,941
Dezembro,Progresso,1267
Abril,Aurora,1113
Abril,Horizonte,646
Fevereiro,Progresso,392
Marco,Progresso,552
Marco,Planalto,499
Janeiro,Aurora,385
Junho,Horizonte,53
Agosto,Litoral,1875
Dezembro,Horizonte,808
Marco,Horizonte,566
Maio,Planalto,1570
Janeiro,Horizonte,1299
Outubro,Planalto,1223
Julho,Planalto,287
Outubro,Progresso,1733
Janeiro,Litoral,152
Dezembro,Planalto,1248
Novembro,Aurora,1059
Setembro,Aurora,1534
Agosto,Litoral,1821
Julho,Planalto,1107
Outubro,Litoral,1757
Julho,Progresso,567
Maio,Aurora,489
Maio,Horizonte,1358
Novembro,Aurora,274
Maio,Planalto,614
Janeiro,Litoral,1330
Agosto,Aurora,1132
Dezembro,Horizonte,295
Novembro,Horizonte,1592
Janeiro,Litoral,1287
Abril,Litoral,977
Setembro,Aurora,1663
Setembro,Planalto,1774
Maio,Progresso,1002
Abril,Horizonte,868
Marco,Litoral,265
Marco,Progresso,1476
Dezembro,Progresso,332
Maio,Progresso,1904
Outubro,Planalto,1646
Janeiro,Litoral,622
Maio,Horizonte,1288
Junho,Litoral,431
Julho,Aurora,1118
Dezembro,Horizonte,1990
Setembro,Litoral,221
Marco,Horizonte,1294
Fevereiro,Aurora,1458
Marco,Horizonte,1168
Dezembro,Progresso,1932
Setembro,Planalto,93
Dezembro,Aurora,277
Julho,Horizonte,623
Setembro,Aurora,366
Fevereiro,Progresso,780
Maio,Planalto,1408
Abril,Aurora,650
Fevereiro,Progresso,673
Setembro,Progresso,1792
Setembro,Progresso,516
Junho,Horizonte,1952
Novembro,Litoral,1891
Junho,Aurora,1788
Agosto,Litoral,346
Junho,Progresso,594
Janeiro,Litoral,538
Abril,Progresso,1069
Julho,Progresso,264
Fevereiro,Planalto,1597
Setembro,Planalto,1075
Agosto,Litoral,1948
Agosto,Aurora,710
Julho,Litoral,703
Abril,Aurora,851
Fevereiro,Litoral,1280
Marco,Horizonte,390
Dezembro,Horizonte,753
Junho,Aurora,456
Dezembro,Planalto,902
Dezembro,Aurora,355
Maio,Litoral,1580
Dezembro,Progresso,1983
Agosto,Horizonte,1542
Junho,Progresso,1837
Junho,Horizonte,1789
Janeiro,Litoral,923
Abril,Horizonte,1631
Maio,Aurora,1959
Dezembro,Progresso,544
Novembro,Progresso,1334
Marco,Litoral,627
Setembro,Progresso,1735
Janeiro,Litoral,1655
Junho,Planalto,1437
Junho,Aurora,1587
Outubro,Horizonte,590
Maio,Horizonte,817
Dezembro,Horizonte,1646
Maio,Planalto,1685
Outubro,Aurora,945
Maio,Progresso,504
Junho,Progresso,1217
Agosto,Aurora,1265
Fevereiro,Aurora,1938
Junho,Horizonte,1426
Janeiro,Progresso,1855
Abril,Aurora,348
Outubro,Progresso,1533
Marco,Aurora,476
Setembro,Litoral,1911
Marco,Horizonte,1896
Junho,Aurora,765
Janeiro,Planalto,806
Dezembro,Aurora,80
Junho,Litoral,381
Abril,Planalto,1484
Agosto,Planalto,101
Novembro,Aurora,1457
Setembro,Litoral,292
Abril,Planalto,824
Outubro,Horizonte,735
Dezembro,Horizonte,1685
Outubro,Progresso,1490
Junho,Progresso,1548
Janeiro,Litoral,1465
Abril,Planalto,1462
Julho,Horizonte,622
Dezembro,Horizonte,921
Janeiro,Litoral,749
Agosto,Planalto,1542
Dezembro,Litoral,1481
Outubro,Aurora,568
Dezembro,Horizonte,1262
Novembro,Litoral,644
Junho,Litoral,1424
Maio,Aurora,332
Outubro,Progresso,1709
Novembro,Horizonte,1230
Setembro,Litoral,648
Fevereiro,Horizonte,197
Maio,Progresso,119
Junho,Litoral,1443
Julho,Aurora,1661
Maio,Horizonte,1699
Setembro,Aurora,1588
Janeiro,Progresso,283
Julho,Progresso,728
Outubro,Horizonte,1684
Julho,Progresso,685
Abril,Planalto,516
Setembro,Horizonte,606
Dezembro,Planalto,943
Novembro,Progresso,885
Maio,Horizonte,1360
Abril,Planalto,667
Julho,Progresso,1367
Abril,Litoral,1554
Marco,Litoral,183
Setembro,Aurora,57
Novembro,Litoral,77
Agosto,Planalto,832
Janeiro,Litoral,1808
Julho,Horizonte,1593
Setembro,Horizonte,1383
Agosto,Horizonte,1719
Agosto,Litoral,590
Junho,Litoral,676
Novembro,Aurora,1567
Abril,Progresso,1107
Agosto,Aurora,56
Marco,Planalto,89
Setembro,Horizonte,1403
Fevereiro,Litoral,958
Fevereiro,Progresso,111
Dezembro,Progresso,1159
Dezembro,Litoral,1798
Julho,Aurora,1189
Dezembro,Progresso,1650
Outubro,Aurora,1370
Abril,Litoral,428
Outubro,Aurora,1755
Agosto,Horizonte,1701
Setembro,Litoral,371
Julho,Litoral,1701
Maio,Progresso,782
Agosto,Progresso,1468
Abril,Progresso,1430
Fevereiro,Horizonte,1635
Novembro,Horizonte,888
Dezembro,Planalto,468
Junho,Litoral,1551
Setembro,Progresso,1409
Janeiro,Litoral,1664
Novembro,Aurora,69
Outubro,Horizonte,461
Dezembro,Planalto,1964
Julho,Aurora,598
Outubro,Litoral,1332
Setembro,Horizonte,654
Outubro,Progresso,1772
Setembro,Aurora,406
Outubro,Horizonte,250
Novembro,Litoral,1484
Marco,Litoral,1361
Novembro,Aurora,1121
Maio,Aurora,814
Agosto,Aurora,1631
Agosto,Planalto,1443
Abril,Progresso,280
Dezembro,Horizonte,1168
Novembro,Litoral,352
Novembro,Litoral,1291
Janeiro,Progresso,1625
Janeiro,Aurora,436
Abril,Aurora,764
Junho,Litoral,1701
Agosto,Progresso,974
Junho,Litoral,1164
Dezembro,Aurora,107
Setembro,Horizonte,483
Setembro,Aurora,571
Fevereiro,Horizonte,817
Outubro,Planalto,878
Janeiro,Progresso,1834
Fevereiro,Planalto,532
Maio,Aurora,416
Abril,Progresso,938
Abril,Aurora,1902
Setembro,Progresso,1480
Novembro,Progresso,1591
Agosto,Aurora,1404
Junho,Aurora,1773
Janeiro,Progresso,1308
Fevereiro,Progresso,932
Junho,Aurora,460
Novembro,Aurora,232
Fevereiro,Litoral,1360
Outubro,Litoral,1196
Maio,Litoral,207
Maio,Planalto,1396
Junho,Progresso,62
Junho,Horizonte,1900
Junho,Planalto,615
Fevereiro,Progresso,921
Outubro,Horizonte,1862
Marco,Litoral,604
Junho,Horizonte,1852
Agosto,Aurora,1694
Dezembro,Aurora,1908
Novembro,Progresso,727
Dezembro,Planalto,912
Janeiro,Litoral,1993
Janeiro,Progresso,667
Novembro,Litoral,1636
Fevereiro,Aurora,253
Novembro,Planalto,1006
Dezembro,Planalto,351
Dezembro,Aurora,1116
Junho,Horizonte,844
Setembro,Planalto,646
Abril,Horizonte,778
Marco,Litoral,1743
Dezembro,Planalto,1935
Agosto,Aurora,555
Novembro,Horizonte,688
Outubro,Litoral,240
Setembro,Litoral,1851
Dezembro,Planalto,948
Novembro,Planalto,109
Maio,Progresso,1868
Setembro,Progresso,1539
Fevereiro,Planalto,1452
Marco,Progresso,1502
Julho,Aurora,111
Julho,Aurora,1993
Junho,Progresso,351
Junho,Planalto,687
Fevereiro,Aurora,1048
Outubro,Litoral,221
Junho,Planalto,1578
Abril,Horizonte,112
Dezembro,Horizonte,821
Marco,Planalto,65
Novembro,Progresso,740
Fevereiro,Aurora,891
Janeiro,Aurora,1953
Novembro,Planalto,1174
Novembro,Litoral,1249
Maio,Progresso,1266
Fevereiro,Litoral,1886
Fevereiro,Planalto,948
Julho,Planalto,1346
Agosto,Litoral,1540
Outubro,Horizonte,982
Agosto,Planalto,1846
Abril,Progresso,224
Janeiro,Litoral,1307
Novembro,Horizonte,1885
Julho,Litoral,1289
