Mes,Subestacao,Consumo(kWh)
Fevereiro,Litoral,1864
Julho,Planalto,657
Dezembro,Aurora,1865
Fevereiro,Litoral,856
Dezembro,Aurora,376
Abril,Progresso,1268
Junho,Litoral,653
Fevereiro,Litoral,250
Fevereiro,Litoral,614
Fevereiro,Aurora,1041
Marco,Progresso,1857
Maio,Aurora,228
Setembro,Litoral,1424
Junho,Progresso,1204
Dezembro,Litoral,290
Setembro,Planalto,1367
Outubro,Progresso,333
Maio,Planalto,1816
Novembro,Horizonte,189
Junho,Litoral,1185
Outubro,Horizonte,1269
Dezembro,Aurora,144
Agosto,Planalto,1013
Marco,Horizonte,1532
Fevereiro,Horizonte,1076
Marco,Litoral,1208
Setembro,Progresso,1465
Junho,Litoral,522
Outubro,Litoral,138
Dezembro,Aurora,1845
Abril,Planalto,1014
Outubro,Aurora,503
Marco,Progresso,310
Fevereiro,Horizonte,1154
Abril,Planalto,297
Setembro,Aurora,1755
Abril,Aurora,1012
Dezembro,Progresso,1033
Maio,Horizonte,1067
Agosto,Horizonte,1697
Fevereiro,Planalto,1880
Dezembro,Planalto,955
Novembro,Litoral,1365
Marco,Progresso,1752
Junho,Planalto,340
Dezembro,Progresso,1823
Julho,Planalto,1446
Abril,Progresso,756
Janeiro,Litoral,1310
Julho,Aurora,415
Dezembro,Aurora,1385
Setembro,Horizonte,410
Janeiro,Litoral,1882
Janeiro,Aurora,1966
Janeiro,Litoral,1419
Outubro,Planalto,1084
Julho,Horizonte,1073
Novembro,Litoral,1437
Setembro,Planalto,1468
Marco,Planalto,1140
Agosto,Horizonte,125
Setembro,Progresso,1144
Marco,Horizonte,1795
Dezembro,Planalto,621
Dezembro,Litoral,1612
Marco,Aurora,765
Janeiro,Aurora,1011
Fevereiro,Planalto,817
Julho,Litoral,1097
Marco,Horizonte,970
Julho,Aurora,1146
Maio,Planalto,1929
Outubro,Progresso,1804
Agosto,Aurora,273
Maio,Aurora,853
Marco,Planalto,490
Setembro,Progresso,724
Julho,Planalto,1610
Maio,Aurora,1338
Julho,Planalto,1382
Novembro,Aurora,273
Outubro,Litoral,1838
Setembro,Planalto,951
Maio,Horizonte,536
Julho,Planalto,1302
Novembro,Litoral,1642
Setembro,Aurora,1812
Janeiro,Litoral,936
Abril,Litoral,1879
Janeiro,Planalto,680
Agosto,Horizonte,165
Marco,Horizonte,910
Fevereiro,Planalto,359
Abril,Horizonte,441
Novembro,Horizonte,697
Marco,Horizonte,1934
Novembro,Progresso,533
Maio,Litoral,964
Agosto,Aurora,788
Outubro,Progresso,1079
Agosto,Aurora,894
Novembro,Planalto,814
Julho,Progresso,1499
Agosto,Litoral,1566
Maio,Aurora,501
Outubro,Progresso,1745
Outubro,Planalto,828
Novembro,Aurora,1743
Dezembro,Litoral,856
Novembro,Litoral,611
Junho,Aurora,1435
Agosto,Litoral,824
Janeiro,Aurora,871
Junho,Planalto,447
Junho,Aurora,242
Novembro,Aurora,1923
Maio,Aurora,1586
Abril,Aurora,298
Janeiro,Progresso,1143
Novembro,Litoral,888
Outubro,Litoral,291
Novembro,Horizonte,1383
Agosto,Progresso,881
Junho,Litoral,251
Marco,Progresso,1659
Dezembro,Aurora,90
Marco,Aurora,1933
Dezembro,Litoral,1995
Junho,Planalto,969
Dezembro,Litoral,1055
Julho,Planalto,1361
Agosto,Aurora,681
Maio,Horizonte,455
Outubro,Aurora,886
Junho,Progresso,1132
Dezembro,Aurora,968
Janeiro,Aurora,1775
Junho,Progresso,1370
Setembro,Aurora,1092
Outubro,Litoral,638
Abril,Aurora,63
Outubro,Progresso,547
Janeiro,Aurora,252
Novembro,Progresso,1370
Setembro,Planalto,351
Abril,Progresso,976
Fevereiro,Horizonte,1245
Janeiro,Litoral,724
Marco,Aurora,729
Julho,Litoral,1377
Novembro,Aurora,1371
Outubro,Planalto,1810
Fevereiro,Litoral,596
Setembro,Aurora,759
Dezembro,Planalto,1173
Novembro,Horizonte,425
Fevereiro,Aurora,1595
Maio,Planalto,505
Agosto,Horizonte,1729
Dezembro,Horizonte,315
Outubro,Horizonte,1690
Agosto,Aurora,1174
Marco,Planalto,328
Fevereiro,Aurora,227
Setembro,Progresso,791
Marco,Litoral,997
Agosto,Planalto,1257
Fevereiro,Planalto,897
Marco,Aurora,378
Janeiro,Progresso,1197
Novembro,Planalto,1171
Junho,Progresso,407
Julho,Litoral,1213
Abril,Planalto,1229
Janeiro,Progresso,879
Marco,Progresso,1559
Setembro,Progresso,975
Maio,Progresso,1231
Junho,Aurora,1196
Abril,Planalto,99
Janeiro,Aurora,900
Maio,Progresso,1193
Maio,Horizonte,1786
Maio,Planalto,948
Junho,Aurora,180
Novembro,Progresso,188
Fevereiro,Progresso,1424
Janeiro,Planalto,1963
Fevereiro,Litoral,1606
Outubro,Planalto,990
Junho,Aurora,161
Maio,Litoral,1061
Maio,Planalto,683
Dezembro,Planalto,844
Dezembro,Planalto,408
Junho,Horizonte,205
Outubro,Planalto,1709
Julho,Aurora,1293
Setembro,Progresso,405
Julho,Aurora,442
Fevereiro,Planalto,941
Junho,Litoral,1586
Setembro,Horizonte,1863
Julho,Horizonte,1896
Fevereiro,Horizonte,232
Marco,Litoral,1672
Agosto,Litoral,1774
Novembro,Litoral,963
Setembro,Litoral,532
Abril,Aurora,343
Setembro,Progresso,1039
Fevereiro,Litoral,1530
Novembro,Progresso,574
Maio,Planalto,490
Novembro,Progresso,467
Fevereiro,Planalto,1833
Novembro,Horizonte,50
Janeiro,Planalto,447
Maio,Aurora,1458
Fevereiro,Planalto,396
Julho,Horizonte,1208
Agosto,Horizonte,185
Fevereiro,Progresso,1409
Julho,Progresso,1416
Abril,Horizonte,684
Janeiro,Planalto,1807
Novembro,Planalto,826
Marco,Litoral,1959
Novembro,Aurora,1756
Dezembro,Planalto,1157
Janeiro,Horizonte,146
Maio,Aurora,205
Agosto,Progresso,1828
Janeiro,Horizonte,1234
Setembro,Horizonte,75
Marco,Progresso,1234
Maio,Planalto,574
Setembro,Progresso,1623
Maio,Horizonte,1996
Setembro,Planalto,656
Outubro,Progresso,645
Agosto,Planalto,256
Julho,Aurora,374
Novembro,Planalto,430
Janeiro,Horizonte,492
Abril,Progresso,1355
Setembro,Planalto,880
Outubro,Litoral,1848
Agosto,Progresso,552
Abril,Progresso,936
Dezembro,Litoral,1795
Janeiro,Planalto,1287
Outubro,Aurora,672
Abril,Horizonte,933
Marco,Aurora,881
Junho,Horizonte,929
Novembro,Horizonte,80
Maio,Progresso,107
Maio,Horizonte,71
Fevereiro,Progresso,235
Dezembro,Litoral,875
Marco,Horizonte,96
Novembro,Litoral,1692
Junho,Aurora,1790
Fevereiro,Progresso,498
Abril,Progresso,1215
Fevereiro,Planalto,1890
Setembro,Horizonte,1651
Marco,Planalto,1131
Outubro,Planalto,568
Outubro,Litoral,614
Junho,Progresso,97
Janeiro,Litoral,613
Novembro,Progresso,235
Outubro,Progresso,1168
Marco,Planalto,736
Agosto,Litoral,1088
Maio,Litoral,890
Agosto,Progresso,1632
Fevereiro,Litoral,785
Julho,Horizonte,243
Setembro,Litoral,1777
Julho,Aurora,1250
Marco,Litoral,1848
Julho,Horizonte,793
Agosto,Litoral,195
Janeiro,Horizonte,396
Marco,Aurora,1263
Maio,Planalto,963
Dezembro,Progresso,1811
Junho,Progresso,314
Marco,Progresso,630
Abril,Aurora,684
Maio,Aurora,638
Marco,Horizonte,724
Abril,Aurora,1461
Maio,Planalto,855
Fevereiro,Horizonte,453
Outubro,Planalto,671
Setembro,Planalto,427
Outubro,Litoral,1677
Agosto,Progresso,408
Dezembro,Planalto,233
Junho,Progresso,1998
Outubro,Horizonte,1871
Novembro,Progresso,696
Marco,Aurora,1367
Novembro,Progresso,190
Fevereiro,Aurora,600
Julho,Litoral,1648
Agosto,Litoral,649
Outubro,Planalto,1615
Janeiro,Aurora,1235
Junho,Aurora,1217
Julho,Progresso,986
Setembro,Litoral,840
Dezembro,Aurora,634
Marco,Horizonte,1250
Fevereiro,Litoral,295
Maio,Planalto,1313
Outubro,Planalto,92
Janeiro,Litoral,1610
Junho,Aurora,1889
Setembro,Planalto,509
Outubro,Litoral,1567
Setembro,Progresso,1127
Julho,Aurora,59
Novembro,Litoral,1983
Julho,Progresso,808
Agosto,Horizonte,1966
Outubro,Planalto,1231
Fevereiro,Litoral,246
Junho,Aurora,769
Maio,Progresso,744
Maio,Litoral,823
Marco,Litoral,1648
Marco,Progresso,1243
Junho,Litoral,1214
Dezembro,Aurora,1001
Outubro,Planalto,1679
Outubro,Aurora,720
Julho,Aurora,1124
Janeiro,Planalto,1035
Marco,Litoral,319
Dezembro,Progresso,174
Janeiro,Progresso,175
Outubro,Horizonte,1102
Marco,Aurora,1632
Maio,Planalto,1986
Setembro,Progresso,330
Marco,Planalto,148
Outubro,Progresso,1579
Outubro,Planalto,859
Setembro,Aurora,1492
Janeiro,Horizonte,1899
Junho,Horizonte,1980
Setembro,Aurora,1189
Dezembro,Litoral,1549
Maio,Litoral,1846
Novembro,Planalto,137
Outubro,Aurora,105
Fevereiro,Aurora,1049
Maio,Planalto,240
Janeiro,Planalto,1266
Setembro,Progresso,459
Outubro,Horizonte,96
Outubro,Progresso,1933
Setembro,Planalto,1913
Junho,Planalto,838
Novembro,Planalto,980
Setembro,Progresso,731
Marco,Horizonte,1302
Abril,Planalto,950
Junho,Litoral,223
Abril,Horizonte,492
Janeiro,Litoral,850
Julho,Litoral,1901
Maio,Horizonte,1932
Agosto,Litoral,126
Setembro,Aurora,1306
Maio,Progresso,134
Agosto,Planalto,931
Janeiro,Aurora,1267
Janeiro,Planalto,1528
Julho,Planalto,810
Junho,Aurora,1734
Maio,Planalto,1893
Maio,Horizonte,1107
Setembro,Progresso,1181
Janeiro,Planalto,1301
Agosto,Progresso,991
Fevereiro,Litoral,181
Julho,Planalto,1434
Junho,Litoral,1871
Outubro,Progresso,1240
Fevereiro,Aurora,1822
Dezembro,Progresso,393
Marco,Horizonte,1938
Abril,Horizonte,1032
Julho,Progresso,108
Agosto,Progresso,1043
Novembro,Litoral,1341
Fevereiro,Litoral,1737
Agosto,Planalto,198
Novembro,Litoral,597
Setembro,Aurora,746
Julho,Aurora,1974
Janeiro,Litoral,1820
Junho,Progresso,150
Agosto,Progresso,232
Maio,Aurora,671
Dezembro,Progresso,160
Fevereiro,Horizonte,539
Maio,Progresso,1834
Agosto,Aurora,134
Fevereiro,Planalto,694
Janeiro,Litoral,1780
Abril,Litoral,230
Abril,Planalto,822
Setembro,Horizonte,1729
Marco,Horizonte,1093
Abril,Planalto,172
Marco,Progresso,199
Fevereiro,Aurora,234
Abril,Horizonte,1092
Agosto,Horizonte,1588
Janeiro,Planalto,91
Agosto,Planalto,1470
Agosto,Horizonte,1357
Marco,Progresso,663
Outubro,Litoral,950
Outubro,Litoral,1881
Dezembro,Litoral,1561
Dezembro,Litoral,250
Junho,Horizonte,747
Abril,Horizonte,1817
Janeiro,Litoral,790
Janeiro,Litoral,316
Maio,Progresso,1231
Dezembro,Progresso,1358
Agosto,Progresso,168
Janeiro,Aurora,921
Fevereiro,Progresso,598
Julho,Progresso,1812
Agosto,Horizonte,537
Dezembro,Litoral,712
Marco,Progresso,1882
Novembro,Progresso,614
Dezembro,Progresso,328
Agosto,Horizonte,1013
Janeiro,Aurora,639
Setembro,Planalto,882
Dezembro,Litoral,324
Fevereiro,Horizonte,1505
Fevereiro,Horizonte,894
Abril,Horizonte,1293
Dezembro,Progresso,1851
Outubro,Horizonte,652
Marco,Planalto,1749
Abril,Horizonte,154
Junho,Aurora,1117
Julho,Litoral,1413
Maio,Progresso,789
Fevereiro,Litoral,712
Marco,Litoral,1471
Outubro,Horizonte,1065
Novembro,Horizonte,439
Marco,Progresso,779
Maio,Progresso,1251
Dezembro,Litoral,490
Novembro,Progresso,389
Dezembro,Horizonte,1420
Maio,Planalto,382
Abril,Horizonte,1927
Agosto,Litoral,1968
Junho,Horizonte,96
Junho,Aurora,850
Janeiro,Planalto,574
Junho,Planalto,1653
Marco,Horizonte,1312
Junho,Progresso,470
Outubro,Litoral,1365
Novembro,Progresso,1025
Junho,Horizonte,1740
Fevereiro,Litoral,563
Janeiro,Planalto,522
Novembro,Litoral,485
Marco,Aurora,1547
Maio,Horizonte,573
Abril,Horizonte,1090
Julho,Progresso,395
Abril,Aurora,1710
Agosto,Progresso,1304
Julho,Aurora,1283
Outubro,Planalto,1549
Setembro,Litoral,874
Janeiro,Planalto,1871
Maio,Litoral,1220
Abril,Progresso,1770
Junho,Aurora,323
Janeiro,Litoral,1943
Junho,Planalto,170
Janeiro,Horizonte,490
Janeiro,Horizonte,1524
Agosto,Horizonte,635
Fevereiro,Progresso,66
Outubro,Planalto,1464
Junho,Litoral,1957
Junho,Planalto,1754
Junho,Planalto,433
Agosto,Progresso,1834
Abril,Litoral,83
Marco,Litoral,904
Junho,Planalto,1849
Abril,Planalto,802
Fevereiro,Horizonte,70
Junho,Planalto,1382
Outubro,Aurora,475
Maio,Horizonte,447
Novembro,Aurora,1187
Setembro,Planalto,1242
Novembro,Planalto,331
Junho,Progresso,1556
Marco,Planalto,1157
Novembro,Progresso,390
Maio,Progresso,1301
Outubro,Litoral,1751
Agosto,Progresso,1714
Setembro,Litoral,560
Agosto,Litoral,1719
Marco,Horizonte,678
Setembro,Litoral,1707
Marco,Horizonte,1389
Agosto,Horizonte,1837
Outubro,Horizonte,1073
Setembro,Planalto,740
Julho,Progresso,1981
Abril,Progresso,1866
Outubro,Aurora,1294
Setembro,Aurora,1344
Marco,Planalto,764
Marco,Litoral,1152
Fevereiro,Aurora,593
Outubro,Aurora,1707
Marco,Horizonte,852
Janeiro,Aurora,278
Abril,Progresso,882
Agosto,Horizonte,1958
Maio,Planalto,924
Fevereiro,Planalto,127
Marco,Planalto,567
Janeiro,Horizonte,705
Fevereiro,Aurora,1234
Janeiro,Aurora,1385
Fevereiro,Progresso,478
Marco,Horizonte,134
Janeiro,Horizonte,1479
Novembro,Progresso,1085
Setembro,Aurora,819
Outubro,Aurora,890
Maio,Litoral,489
Agosto,Litoral,1564
Maio,Litoral,265
Agosto,Litoral,663
Julho,Aurora,1563
Dezembro,Planalto,1567
Abril,Horizonte,549
Julho,Litoral,444
Junho,Planalto,1171
Marco,Litoral,1930
Setembro,Progresso,1922
Dezembro,Litoral,1897
Outubro,Progresso,1245
Setembro,Horizonte,1996
Maio,Litoral,889
Agosto,Progresso,1207
Julho,Horizonte,567
Setembro,Litoral,1793
Julho,Litoral,1171
Abril,Aurora,1863
Abril,Planalto,1341
Novembro,Planalto,1286
Agosto,Horizonte,304
Junho,Progresso,952
Setembro,Planalto,632
Outubro,Progresso,1063
Julho,Progresso,1812
Julho,Planalto,973
Abril,Planalto,737
Marco,Progresso,328
Agosto,Progresso,1564
Julho,Litoral,319
Abril,Litoral,1030
Abril,Progresso,1958
Janeiro,Planalto,1843
Novembro,Litoral,1133
Julho,Progresso,842
Janeiro,Progresso,1129
Outubro,Horizonte,1053
Outubro,Horizonte,1394
Abril,Progresso,1906
Novembro,Progresso,1733
Marco,Progresso,1983
Novembro,Litoral,1691
Marco,Aurora,745
Dezembro,Litoral,1714
Janeiro,Progresso,867
Abril,Litoral,1185
Janeiro,Aurora,1811
Agosto,Aurora,358
Janeiro,Aurora,603
Dezembro,Progresso,816
Junho,Planalto,380
Julho,Planalto,624
Outubro,Planalto,518
Dezembro,Horizonte,1248
Fevereiro,Planalto,429
Abril,Progresso,894
Novembro,Progresso,908
Marco,Horizonte,904
Setembro,Progresso,1642
Julho,Progresso,253
Fevereiro,Horizonte,335
Novembro,Horizonte,1277
Dezembro,Horizonte,1655
Junho,Progresso,714
Setembro,Horizonte,970
Dezembro,Aurora,1487
Marco,Litoral,1048
Novembro,Horizonte,768
Junho,Horizonte,381
Marco,Horizonte,625
Marco,Horizonte,636
Abril,Litoral,1950
Setembro,Progresso,1960
Novembro,Planalto,645
Agosto,Aurora,1808
Janeiro,Progresso,118
Dezembro,Horizonte,1079
Novembro,Progresso,1876
Janeiro,Aurora,1949
Julho,Progresso,1734
Marco,Progresso,1887
Novembro,Horizonte,1528
Julho,Litoral,1409
Setembro,Planalto,1203
Marco,Progresso,504
Marco,Litoral,110
Fevereiro,Planalto,808
Outubro,Aurora,725
Janeiro,Aurora,741
Setembro,Progresso,1257
Junho,Planalto,98
Junho,Aurora,1741
Agosto,Horizonte,1597
Novembro,Litoral,1617
Maio,Progresso,182
Setembro,Aurora,67
Novembro,Litoral,1919
Maio,Horizonte,931
Fevereiro,Progresso,1783
Junho,Progresso,585
Setembro,Aurora,1934
Marco,Progresso,983
Outubro,Litoral,1394
Abril,Planalto,1426
Outubro,Litoral,1485
Novembro,Horizonte,621
Agosto,Progresso,469
Junho,Horizonte,1244
Julho,Horizonte,165
Julho,Progresso,289
Abril,Planalto,1611
Dezembro,Litoral,1228
Junho,Horizonte,645
Dezembro,Litoral,1393
Setembro,Horizonte,1222
Marco,Progresso,884
Agosto,Progresso,255
Julho,Progresso,1659
Abril,Progresso,600
Outubro,Progresso,108
Marco,Litoral,706
Julho,Horizonte,1803
Outubro,Aurora,1006
Setembro,Planalto,1518
Dezembro,Aurora,1132
Outubro,Horizonte,1850
Marco,Litoral,953
Outubro,Horizonte,146
Setembro,Planalto,1333
Agosto,Horizonte,287
Dezembro,Progresso,1435
Marco,Aurora,945
Agosto,Planalto,577
Dezembro,Planalto,136
Abril,Aurora,802
Junho,Litoral,459
Dezembro,Aurora,1123
Outubro,Aurora,576
Fevereiro,Aurora,445
Agosto,Litoral,366
Setembro,Planalto,832
Julho,Horizonte,220
Agosto,Aurora,432
Julho,Litoral,316
Novembro,Horizonte,960
Outubro,Horizonte,1725
Abril,Planalto,295
Janeiro,Progresso,233
Marco,Horizonte,1221
Julho,Aurora,700
Novembro,Horizonte,1450
Novembro,Progresso,1275
Julho,Progresso,1290
Novembro,Planalto,1455
Marco,Litoral,361
Janeiro,Planalto,1020
Outubro,Progresso,942
Setembro,Litoral,1038
Dezembro,Planalto,811
Junho,Aurora,304
Dezembro,Horizonte,1773
Julho,Aurora,79
Janeiro,Aurora,1738
Janeiro,Horizonte,1574
Abril,Horizonte,431
Julho,Progresso,637
Novembro,Horizonte,363
Novembro,Aurora,427
Agosto,Horizonte,593
Outubro,Progresso,1120
Setembro,Litoral,1010
Janeiro,Planalto,432
Abril,Aurora,557
Abril,Horizonte,1196
Marco,Litoral,673
Julho,Planalto,1956
Janeiro,Planalto,1963
Setembro,Planalto,648
Agosto,Aurora,1533
Fevereiro,Planalto,655
Fevereiro,Aurora,1740
Agosto,Aurora,1779
Novembro,Progresso,1452
Janeiro,Planalto,1355
Julho,Horizonte,1750
Setembro,Litoral,744
Dezembro,Aurora,1763
Marco,Aurora,166
Julho,Progresso,1584
Junho,Aurora,724
Julho,Aurora,1517
Julho,Horizonte,1789
Outubro,Aurora,1848
Janeiro,Litoral,256
Marco,Litoral,1122
Outubro,Horizonte,1431
Janeiro,Progresso,124
Maio,Horizonte,1600
Marco,Litoral,471
Janeiro,Horizonte,1060
Fevereiro,Horizonte,1593
Outubro,Planalto,520
Maio,Planalto,1534
Novembro,Horizonte,256
Marco,Aurora,1793
Junho,Horizonte,800
Setembro,Progresso,706
Junho,Horizonte,581
Fevereiro,Litoral,861
Fevereiro,Progresso,1308
Agosto,Litoral,1169
Novembro,Progresso,872
Agosto,Progresso,1243
Junho,Litoral,1750
Outubro,Horizonte,1211
Julho,Progresso,755
Janeiro,Aurora,220
Dezembro,Litoral,394
Setembro,Litoral,570
Maio,Horizonte,1774
Setembro,Horizonte,418
Fevereiro,Progresso,1448
Agosto,Litoral,1679
Julho,Horizonte,288
Novembro,Litoral,1719
Abril,Aurora,632
Marco,Litoral,1740
Abril,Progresso,543
Abril,Aurora,1321
Outubro,Aurora,1078
Outubro,Planalto,1379
Agosto,Horizonte,769
Abril,Aurora,942
Maio,Planalto,733
Fevereiro,Progresso,1802
Abril,Horizonte,1456
Julho,Litoral,1873
Marco,Litoral,1201
Janeiro,Litoral,1192
Agosto,Aurora,108
Agosto,Horizonte,1662
Junho,Progresso,1966
Julho,Planalto,1485
Outubro,Horizonte,429
Novembro,Planalto,579
Fevereiro,Planalto,719
Maio,Litoral,233
Dezembro,Aurora,1644
Julho,Aurora,1976
Setembro,Progresso,1974
Janeiro,Progresso,597
Marco,Litoral,833
Junho,Planalto,1780
Julho,Litoral,283
Junho,Aurora,680
Janeiro,Aurora,1923
Abril,Litoral,80
Junho,Horizonte,1721
Agosto,Aurora,1916
Outubro,Progresso,244
Abril,Horizonte,1109
Julho,Litoral,815
Novembro,Horizonte,1389
Marco,Planalto,390
Agosto,Horizonte,1895
Janeiro,Litoral,242
Abril,Planalto,1541
Agosto,Progresso,1635
Outubro,Progresso,1531
Abril,Aurora,995
Fevereiro,Horizonte,247
Fevereiro,Litoral,1428
Abril,Progresso,731
Abril,Progresso,1772
Fevereiro,Horizonte,150
Julho,Litoral,1855
Junho,Litoral,456
Novembro,Planalto,854
Marco,Progresso,753
Agosto,Horizonte,886
Agosto,Progresso,414
Janeiro,Horizonte,571
Marco,Aurora,1597
Maio,Horizonte,1286
Fevereiro,Litoral,801
Dezembro,Aurora,503
Dezembro,Horizonte,1209
Maio,Progresso,1773
Novembro,Planalto,247
Outubro,Progresso,526
Marco,Aurora,1212
Setembro,Aurora,248
Novembro,Aurora,1864
Janeiro,Horizonte,267
Abril,Litoral,1616
Outubro,Aurora,377
Junho,Litoral,305
Setembro,Aurora,1134
Marco,Planalto,517
Marco,Progresso,1114
Dezembro,Horizonte,305
Maio,Planalto,476
Julho,Planalto,197
Maio,Litoral,1150
Novembro,Planalto,1630
Agosto,Horizonte,1205
Maio,Aurora,905
Julho,Progresso,118
Junho,Horizonte,334
Outubro,Progresso,128
Fevereiro,Planalto,1413
Marco,Horizonte,1663
Novembro,Litoral,768
Novembro,Progresso,1141
Abril,Litoral,1906
Maio,Progresso,533
Setembro,Planalto,1901
Junho,Progresso,1680
Janeiro,Aurora,1862
Marco,Aurora,1346
Julho,Progresso,380
Agosto,Progresso,1693
Julho,Planalto,360
Maio,Aurora,1706
Outubro,Litoral,740
Agosto,Horizonte,1858
Setembro,Litoral,195
Julho,Horizonte,300
Novembro,Horizonte,1849
Setembro,Horizonte,367
Janeiro,Progresso,988
Setembro,Aurora,978
Marco,Planalto,965
Junho,Planalto,1788
Agosto,Planalto,1163
Marco,Aurora,1712
Abril,Progresso,1075
Julho,Planalto,217
Dezembro,Progresso,980
Julho,Litoral,125
Abril,Aurora,1529
Setembro,Litoral,195
Marco,Aurora,1179
Dezembro,Progresso,362
Agosto,Progresso,1497
Agosto,Litoral,1887
Abril,Aurora,1522
Julho,Planalto,113
Abril,Planalto,436
Dezembro,Horizonte,1954
Janeiro,Litoral,1068
Janeiro,Progresso,1632
Janeiro,Litoral,1686
Fevereiro,Planalto,1592
Junho,Horizonte,1575
Dezembro,Aurora,1328
Outubro,Planalto,575
Novembro,Planalto,282
Maio,Litoral,1542
Novembro,Aurora,66
Fevereiro,Planalto,1698
Agosto,Horizonte,1609
Setembro,Progresso,313
Julho,Planalto,961
Dezembro,Litoral,444
Dezembro,Planalto,982
Setembro,Litoral,274
Abril,Aurora,1613
Julho,Planalto,1521
Maio,Horizonte,1445
Maio,Planalto,1592
Marco,Progresso,1890
Setembro,Horizonte,554
Outubro,Progresso,447
Maio,Planalto,1185
Junho,Horizonte,672
Marco,Horizonte,154
Outubro,Progresso,390
Julho,Aurora,1062
Setembro,Progresso,540
Setembro,Horizonte,994
Outubro,Planalto,164
Outubro,Planalto,359
Maio,Aurora,136
Julho,Planalto,1576
Dezembro,Horizonte,1687
Dezembro,Planalto,1796
Marco,Horizonte,173
Junho,Planalto,1971
Dezembro,Aurora,1274
Agosto,Planalto,462
Agosto,Litoral,1342
Fevereiro,Litoral,1796
Junho,Horizonte,257
Julho,Horizonte,1249
Dezembro,Planalto,989
Julho,Litoral,1008
Marco,Planalto,1408
Setembro,Horizonte,375
Fevereiro,Progresso,806
Novembro,Litoral,685
Marco,Litoral,1356
Novembro,Progresso,1922
Fevereiro,Progresso,57
Novembro,Litoral,551
Setembro,Litoral,789
Abril,Litoral,1368
Fevereiro,Horizonte,1221
Marco,Litoral,1501
Abril,Aurora,464
Outubro,Litoral,1405
Junho,Progresso,910
Maio,Aurora,201
Marco,Progresso,1328
Outubro,Progresso,1072
Agosto,Planalto,1960
Agosto,Litoral,711
Julho,Litoral,611
Marco,Litoral,1468
Janeiro,Progresso,475
Maio,Aurora,1137
Janeiro,Litoral,932
Junho,Litoral,1810
Novembro,Aurora,404
Julho,Aurora,1656
Dezembro,Litoral,1389
Maio,Planalto,459
Abril,Litoral,1282
Fevereiro,Litoral,1345
Maio,Progresso,1081
Setembro,Horizonte,1880
Abril,Litoral,1972
Fevereiro,Progresso,710
Junho,Horizonte,1425
Agosto,Progresso,1320
Fevereiro,Progresso,1348
Setembro,Planalto,296
Julho,Aurora,1687
Fevereiro,Aurora,174
Novembro,Progresso,783
Maio,Aurora,1315
Maio,Litoral,941
Julho,Planalto,577
Maio,Planalto,141
Novembro,Aurora,1635
Junho,Aurora,664
Setembro,Planalto,609
Marco,Progresso,250
Marco,Progresso,1643
Agosto,Progresso,357
Outubro,Litoral,245
Dezembro,Progresso,1062
Junho,Progresso,1267
Dezembro,Aurora,1518
Outubro,Horizonte,473
Marco,Progresso,1449
Fevereiro,Progresso,1606
Fevereiro,Horizonte,316
Fevereiro,Progresso,1685
Maio,Horizonte,1955
Dezembro,Horizonte,199
Maio,Progresso,79
Janeiro,Litoral,1859
Fevereiro,Progresso,247
Fevereiro,Litoral,633
Abril,Progresso,1104
Julho,Litoral,1086
Marco,Progresso,347
Maio,Planalto,1374
Novembro,Planalto,1599
Setembro,Horizonte,561
Maio,Aurora,1540
Setembro,Planalto,630
Janeiro,Planalto,727
Setembro,Progresso,340
Maio,Aurora,1469
Agosto,Progresso,1476
Maio,Progresso,834
Dezembro,Horizonte,600
Junho,Progresso,880
Agosto,Progresso,131
Fevereiro,Horizonte,278
Marco,Progresso,1486
Novembro,Aurora,1926
Setembro,Horizonte,1204
Maio,Planalto,1434
Maio,Progresso,1061
Setembro,Aurora,1680
Outubro,Litoral,151
Marco,Horizonte,1767
Abril,Horizonte,1237
Julho,Progresso,985
Fevereiro,Progresso,1605
Agosto,Horizonte,241
Maio,Progresso,949
Janeiro,Progresso,558
Marco,Aurora,133
Setembro,Aurora,397
Maio,Aurora,811
Agosto,Planalto,1562
Janeiro,Horizonte,1229
Julho,Horizonte,679
Julho,Progresso,1447
Agosto,Progresso,1698
Marco,Horizonte,123
Janeiro,Progresso,442
Novembro,Aurora,653
Setembro,Litoral,478
Janeiro,Planalto,1675
Novembro,Aurora,1893
Junho,Aurora,1220
Setembro,Progresso,1687
Fevereiro,Planalto,1145
Abril,Litoral,235
Fevereiro,Litoral,1599
Abril,Progresso,1442
Fevereiro,Planalto,1387
Dezembro,Aurora,1717
Janeiro,Aurora,98
Novembro,Horizonte,1863
Marco,Aurora,1261
Agosto,Litoral,1189
Maio,Litoral,1423
Abril,Planalto,805
Maio,Aurora,1256
Junho,Aurora,1695
Junho,Aurora,1148
Maio,Litoral,56
Dezembro,Litoral,550
Novembro,Progresso,615
Dezembro,Horizonte,381
Junho,Aurora,1677
Setembro,Progresso,596
Maio,Planalto,74
Junho,Aurora,53
Abril,Aurora,1497
Marco,Progresso,1984
Dezembro,Horizonte,1282
Junho,Planalto,1664
Novembro,Planalto,1572
Novembro,Planalto,856
Maio,Litoral,1172
Abril,Horizonte,1803
Maio,Aurora,435
Julho,Horizonte,286
Janeiro,Horizonte,843
Janeiro,Horizonte,1627
Novembro,Horizonte,1226
Janeiro,Horizonte,1800
